vsi_path	slide_id	is_overview	file_size_bytes	num_scenes	scene_idx	scene_name	width_px	height_px	mpp_x_um	mpp_y_um	magnification	compression	num_channels	num_z_slices	num_t_frames	error
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10998931HE1.vsi	10998931HE1	0	368585	1	0	40x	23259	15325	0.170667	0.170662	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10998931HE1_Overview.vsi	10998931HE1_Overview	1	1425924		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10998935HE1.vsi	10998935HE1	0	308597	1	0	40x	38052	29285	0.17067	0.17067	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10998935HE1_Overview.vsi	10998935HE1_Overview	1	1422156		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10998945HE1.vsi	10998945HE1	0	348761	1	0	40x	36953	33376	0.170671	0.170668	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10998945HE1_Overview.vsi	10998945HE1_Overview	1	1423968		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10998949HE1.vsi	10998949HE1	0	447729	1	0	40x	19169	21063	0.170666	0.170672	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10998949HE1_Overview.vsi	10998949HE1_Overview	1	1428242		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10998949HE2.vsi	10998949HE2	0	360539	1	0	40x	32029	41597	0.170669	0.170671	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10998949HE2_Overview.vsi	10998949HE2_Overview	1	1425728		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10998961HE1.vsi	10998961HE1	0	360181	1	0	40x	23279	13412	0.17067	0.170661	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10998961HE1_Overview.vsi	10998961HE1_Overview	1	1426840		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10998968HE1.vsi	10998968HE1	0	485355	1	0	40x	27105	18601	0.170667	0.170668	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10998968HE1_Overview.vsi	10998968HE1_Overview	1	1430944		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10998972HE1.vsi	10998972HE1	0	272943	1	0	40x	37238	18866	0.170671	0.170664	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10998972HE1_Overview.vsi	10998972HE1_Overview	1	1428500		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10999041HE1.vsi	10999041HE1	0	230835	1	0	40x	32843	18866	0.170669	0.170664	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10999041HE1_Overview.vsi	10999041HE1_Overview	1	1427166		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10999045HE1.vsi	10999045HE1	0	279971	1	0	40x	47087	23790	0.17067	0.170672	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10999045HE1_Overview.vsi	10999045HE1_Overview	1	1424860		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10999049HE1.vsi	10999049HE1	0	427721	1	0	40x	28183	15589	0.17067	0.170668	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10999049HE1_Overview.vsi	10999049HE1_Overview	1	1424988		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10999053HE1.vsi	10999053HE1	0	588683	1	0	40x	28203	22712	0.170672	0.170667	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10999053HE1_Overview.vsi	10999053HE1_Overview	1	1426836		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10999057HE1.vsi	10999057HE1	0	274047	1	0	40x	16422	13391	0.170664	0.170669	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10999057HE1_Overview.vsi	10999057HE1_Overview	1	1424522		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10999061HE1.vsi	10999061HE1	0	283957	1	0	40x	45174	23261	0.170671	0.170671	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/10999061HE1_Overview.vsi	10999061HE1_Overview	1	1426396		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/11003683HE1.vsi	11003683HE1	0	251941	1	0	40x	37218	23811	0.170669	0.170667	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/11003683HE1_Overview.vsi	11003683HE1_Overview	1	1428304		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/11003715HE1.vsi	11003715HE1	0	274959	1	0	40x	40514	23546	0.170671	0.17067	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/11003715HE1_Overview.vsi	11003715HE1_Overview	1	1432270		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/11003719HE1.vsi	11003719HE1	0	476463	1	0	40x	25721	17767	0.170669	0.170664	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/11003719HE1_Overview.vsi	11003719HE1_Overview	1	1429068		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/11003733HE1.vsi	11003733HE1	0	662697	1	0	40x	32029	22976	0.170669	0.170672	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/11003733HE1_Overview.vsi	11003733HE1_Overview	1	1435168		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/11003737HE1.vsi	11003737HE1	0	226485	1	0	40x	17236	11214	0.170664	0.17066	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/11003737HE1_Overview.vsi	11003737HE1_Overview	1	1435782		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/11003741HE1.vsi	11003741HE1	0	573507	1	0	40x	30645	18336	0.170671	0.170672	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/11003741HE1_Overview.vsi	11003741HE1_Overview	1	1432148		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/11003745HE1.vsi	11003745HE1	0	432267	1	0	40x	21895	18336	0.170672	0.170672	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/11003745HE1_Overview.vsi	11003745HE1_Overview	1	1431664		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/11003749HE1.vsi	11003749HE1	0	439689	1	0	40x	21346	18336	0.170668	0.170672	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/11003749HE1_Overview.vsi	11003749HE1_Overview	1	1439532		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/11003753HE1.vsi	11003753HE1	0	380095	1	0	40x	18884	17238	0.170667	0.170662	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/11003753HE1_Overview.vsi	11003753HE1_Overview	1	1433150		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/11003761HE1.vsi	11003761HE1	0	435051	1	0	40x	22160	20249	0.170668	0.170672	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/11003761HE1_Overview.vsi	11003761HE1_Overview	1	1428370		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/11003765HE1.vsi	11003765HE1	0	584803	1	0	40x	27634	23526	0.170667	0.170668	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/11003765HE1_Overview.vsi	11003765HE1_Overview	1	1435870		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/11003769HE1.vsi	11003769HE1	0	430641	1	0	40x	18070	22162	0.170667	0.170671	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/11003769HE1_Overview.vsi	11003769HE1_Overview	1	1434714		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/11003773HE1.vsi	11003773HE1	0	504639	1	0	40x	21081	22162	0.170672	0.170671	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/11003773HE1_Overview.vsi	11003773HE1_Overview	1	1432166		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/11003798HE1.vsi	11003798HE1	0	404229	1	0	40x	34776	39399	0.17067	0.170672	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/11003798HE1_Overview.vsi	11003798HE1_Overview	1	1427016		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/11003800HE1.vsi	11003800HE1	0	891499	1	0	40x	31744	32012	0.17067	0.17067	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/11003800HE1_Overview.vsi	11003800HE1_Overview	1	1428464		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/11003814HE1.vsi	11003814HE1	0	693353	1	0	40x	24907	27637	0.170669	0.170667	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/11003814HE1_Overview.vsi	11003814HE1_Overview	1	1431884		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/11003818HE1.vsi	11003818HE1	0	593747	1	0	40x	26820	23526	0.170668	0.170668	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/11003818HE1_Overview.vsi	11003818HE1_Overview	1	1427492		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/11003822HE1.vsi	11003822HE1	0	320417	1	0	40x	36119	27901	0.17067	0.170671	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/11003822HE1_Overview.vsi	11003822HE1_Overview	1	1432558		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/11003823HE1.vsi	11003823HE1	0	353901	1	0	40x	30116	33111	0.170671	0.17067	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/11003823HE1_Overview.vsi	11003823HE1_Overview	1	1429306		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/11003825HE1.vsi	11003825HE1	0	334203	1	0	40x	36668	25154	0.170672	0.170668	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/11003825HE1_Overview.vsi	11003825HE1_Overview	1	1430302		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/11003827HE1.vsi	11003827HE1	0	355067	1	0	40x	39700	30649	0.170672	0.170667	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/11003827HE1_Overview.vsi	11003827HE1_Overview	1	1428652		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/11003836HE1.vsi	11003836HE1	0	416839	1	0	40x	38581	35289	0.170671	0.170668	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/11003836HE1_Overview.vsi	11003836HE1_Overview	1	1428314		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/11003837HE1.vsi	11003837HE1	0	405531	1	0	40x	37218	35309	0.170669	0.170669	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/11003837HE1_Overview.vsi	11003837HE1_Overview	1	1433340		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/11003839HE1.vsi	11003839HE1	0	687083	1	0	40x	54738	50063	0.17067	0.170671	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/11003839HE1_Overview.vsi	11003839HE1_Overview	1	1430062		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/11003841HE1.vsi	11003841HE1	0	352651	1	0	40x	32863	35024	0.170671	0.17067	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/11003841HE1_Overview.vsi	11003841HE1_Overview	1	1426280		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/11003843HE1.vsi	11003843HE1	0	628699	1	0	40x	28203	24625	0.170672	0.170667	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/11003843HE1_Overview.vsi	11003843HE1_Overview	1	1426914		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/11003845HE1.vsi	11003845HE1	0	733895	1	0	40x	29282	27901	0.170669	0.170671	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/11003845HE1_Overview.vsi	11003845HE1_Overview	1	1426138		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/11003847HE1.vsi	11003847HE1	0	373337	1	0	40x	30116	42411	0.170671	0.170671	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/11003847HE1_Overview.vsi	11003847HE1_Overview	1	1426744		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/11003849HE1.vsi	11003849HE1	0	337113	1	0	40x	39151	32012	0.17067	0.17067	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/11003849HE1_Overview.vsi	11003849HE1_Overview	1	1428372		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/11003851HE1.vsi	11003851HE1	0	460583	1	0	40x	20532	23241	0.170669	0.170668	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/11003851HE1_Overview.vsi	11003851HE1_Overview	1	1432412		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/11003853HE1.vsi	11003853HE1	0	371077	1	0	40x	35590	34739	0.17067	0.17067	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/11003853HE1_Overview.vsi	11003853HE1_Overview	1	1430938		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/11003864HE1.vsi	11003864HE1	0	346441	1	0	40x	40514	30364	0.170671	0.170668	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/11003864HE1_Overview.vsi	11003864HE1_Overview	1	1428632		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/11003866HE1.vsi	11003866HE1	0	429219	1	0	40x	18070	18336	0.170667	0.170672	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/11003866HE1_Overview.vsi	11003866HE1_Overview	1	1426628		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/11003874HE1.vsi	11003874HE1	0	322897	1	0	40x	38317	27372	0.170668	0.17067	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/11003874HE1_Overview.vsi	11003874HE1_Overview	1	1433514		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/11003876HE1.vsi	11003876HE1	0	372605	1	0	40x	35041	25724	0.170668	0.170667	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/11003876HE1_Overview.vsi	11003876HE1_Overview	1	1424414		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/11003878HE1.vsi	11003878HE1	0	536463	1	0	40x	59113	39399	0.17067	0.170672	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/11003878HE1_Overview.vsi	11003878HE1_Overview	1	1429362		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/11003889HE1.vsi	11003889HE1	0	761807	1	0	40x	30096	24889	0.170669	0.170671	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/11003889HE1_Overview.vsi	11003889HE1_Overview	1	1440972		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/11004980HE1.vsi	11004980HE1	0	510387	1	0	40x	22994	24075	0.17067	0.170671	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/11004980HE1_Overview.vsi	11004980HE1_Overview	1	1427990		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/11004986HE1.vsi	11004986HE1	0	679527	1	0	40x	13960	13676	0.170661	0.170668	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/11004986HE1_Overview.vsi	11004986HE1_Overview	1	1429356		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/11004994HE1.vsi	11004994HE1	0	617397	1	0	40x	30666	24075	0.170667	0.170671	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/11004994HE1_Overview.vsi	11004994HE1_Overview	1	1422360		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/11004996HE1.vsi	11004996HE1	0	379025	1	0	40x	50912	25703	0.170672	0.170672	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/11004996HE1_Overview.vsi	11004996HE1_Overview	1	1426622		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/11005201HE1.vsi	11005201HE1	0	317003	1	0	40x	42976	23526	0.170672	0.170668	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/11005201HE1_Overview.vsi	11005201HE1_Overview	1	1428576		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/11005206HE1.vsi	11005206HE1	0	524351	1	0	40x	58584	39928	0.17067	0.170672	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/11005206HE1_Overview.vsi	11005206HE1_Overview	1	1426486		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/11005208HE1.vsi	11005208HE1	0	401395	1	0	40x	53659	28715	0.170672	0.170671	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/11005208HE1_Overview.vsi	11005208HE1_Overview	1	1425818		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/11005210HE1.vsi	11005210HE1	0	309771	1	0	40x	56935	72225	0.170672	0.170671	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/11005210HE1_Overview.vsi	11005210HE1_Overview	1	1424236		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/11005218HE1.vsi	11005218HE1	0	344045	1	0	40x	33657	27087	0.170669	0.170671	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/11005218HE1_Overview.vsi	11005218HE1_Overview	1	1430832		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/11005234HE1.vsi	11005234HE1	0	454991	1	0	40x	36689	41577	0.170669	0.17067	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/11005234HE1_Overview.vsi	11005234HE1_Overview	1	1433204		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/11005253HE1.vsi	11005253HE1	0	644841	1	0	40x	29831	22712	0.170671	0.170667	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/11005253HE1_Overview.vsi	11005253HE1_Overview	1	1433694		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/11005257HE1.vsi	11005257HE1	0	748753	1	0	40x	26820	31198	0.170668	0.17067	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/11005257HE1_Overview.vsi	11005257HE1_Overview	1	1432124		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/11005259HE1.vsi	11005259HE1	0	413337	1	0	40x	24093	16423	0.170669	0.170672	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/11005259HE1_Overview.vsi	11005259HE1_Overview	1	1428676		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/11005261HE1.vsi	11005261HE1	0	344551	1	0	40x	27919	39379	0.170667	0.17067	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/11005261HE1_Overview.vsi	11005261HE1_Overview	1	1425126		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/11005263HE1.vsi	11005263HE1	0	348171	1	0	40x	33677	28451	0.170671	0.170668	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/11005263HE1_Overview.vsi	11005263HE1_Overview	1	1433210		-1											no scenes
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/11005265HE1.vsi	11005265HE1	0	334927	1	0	40x	35325	30364	0.170672	0.170668	40.0	Compression.Jpeg	3	1	1	
/home/jovyan/shared-data/S3-raw-data-Jul-2026/sparc-image-ffpe/VSI_MAY_2022/11005265HE1_Overview.vsi	11005265HE1_Overview	1	1428432		-1											no scenes
